MachineTS,ExchTstamp,SeqNum,SecurityId,Type,Side,bid_size[0],bid[0],ask[0],ask_size[0],bid_size[1],bid[1],ask[1],ask_size[1],bid_size[2],bid[2],ask[2],ask_size[2],bid_size[3],bid[3],ask[3],ask_size[3],bid_size[4],bid[4],ask[4],ask_size[4],price,qty,old_price,old_qty,likely_bid_size,likely_bid,likely_ask,likely_ask_size,btc,atc,btv,atv,dprLow,dprHigh,ExchId1,ExchId2
0,1771560267731658874,6318,504212,M,S,1,68480,68845,43,13,68450,68855,38,9,68425,68865,1,1,68385,68870,14,2,68370,68940,9,68940,9,68960,12,-1,-1,-1,-1,0,0,46,5,0,0,17715602677316049962,0
0,1771560267731691952,6320,504212,M,S,1,68480,68845,43,13,68450,68855,38,9,68425,68865,1,1,68385,68870,14,2,68370,68940,18,68940,9,68960,12,-1,-1,-1,-1,0,0,46,5,0,0,17715602677316275702,0
0,1771560270845774757,6322,504212,N,B,1,68480,68845,43,39,68450,68855,38,9,68425,68865,1,1,68385,68870,14,2,68370,68940,18,68450,26,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708457194861,0
0,1771560270845857284,6327,504212,X,S,1,68480,68845,43,39,68450,68855,19,9,68425,68865,1,1,68385,68870,14,2,68370,68940,18,68855,19,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602624003721722,0
0,1771560270845925370,6331,504212,X,S,1,68480,68845,43,39,68450,68855,19,9,68425,68865,1,1,68385,68870,14,2,68370,68940,9,68940,9,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602677316275702,0
0,1771560270845979442,6334,504212,X,S,1,68480,68845,43,39,68450,68855,19,9,68425,68865,1,1,68385,68870,14,2,68370,68945,5,68940,9,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602677316049962,0
0,1771560270846010134,6336,504212,X,S,1,68480,68845,43,39,68450,68855,19,9,68425,68865,1,1,68385,68870,14,2,68370,68955,5,68945,5,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602624004554532,0
0,1771560270846036205,6337,504212,X,S,1,68480,68845,43,39,68450,68855,19,9,68425,68865,1,1,68385,68955,5,2,68370,68960,6,68870,14,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602615632272262,0
0,1771560270846039506,6338,504212,X,S,1,68480,68845,43,39,68450,68865,1,9,68425,68955,5,1,68385,68960,6,2,68370,68965,49,68855,19,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602624003963812,0
0,1771560270846041931,6339,504212,X,S,1,68480,68845,43,39,68450,68865,1,9,68425,68955,5,1,68385,68965,49,2,68370,68975,1,68960,6,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602615634990982,0
0,1771560270846071362,6340,504212,N,S,1,68480,68845,43,39,68450,68865,1,9,68425,68890,38,1,68385,68955,5,2,68370,68965,49,68890,38,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708458947152,0
0,1771560270846081267,6341,504212,M,B,1,68520,68845,43,39,68450,68865,1,9,68425,68890,38,1,68385,68955,5,2,68370,68965,49,68520,1,68480,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602708459076831,0
0,1771560270846219748,6352,504212,X,S,1,68520,68845,43,39,68450,68890,38,9,68425,68955,5,1,68385,68965,49,2,68370,68980,39,68865,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602615629523992,0
0,1771560270846248315,6353,504212,N,S,1,68520,68845,43,39,68450,68890,38,9,68425,68895,15,1,68385,68955,5,2,68370,68965,49,68895,15,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708461656552,0
0,1771560270846293657,6357,504212,N,S,1,68520,68845,43,39,68450,68890,38,9,68425,68895,34,1,68385,68955,5,2,68370,68965,49,68895,19,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708462390622,0
0,1771560270846419760,6358,504212,N,S,1,68520,68845,43,39,68450,68885,1,9,68425,68890,38,1,68385,68895,34,2,68370,68955,5,68885,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708463484812,0
0,1771560270912606473,6360,504212,N,S,1,68520,68845,43,39,68450,68885,1,9,68425,68890,38,1,68385,68895,49,2,68370,68955,5,68895,15,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709125252602,0
0,1771560270912795263,6366,504212,X,B,1,68520,68845,43,39,68450,68885,1,9,68425,68890,38,1,68385,68895,49,14,68350,68955,5,68370,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602587115498141,0
0,1771560270912852300,6368,504212,X,B,1,68520,68845,43,39,68450,68885,1,9,68425,68890,38,14,68350,68895,49,12,68345,68955,5,68385,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602669003815071,0
0,1771560270912967027,6373,504212,M,B,1,68490,68845,43,39,68450,68885,1,9,68425,68890,38,14,68350,68895,49,12,68345,68955,5,68490,1,68520,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602709127850471,0
0,1771560270912978494,6374,504212,X,S,1,68490,68845,43,39,68450,68885,1,9,68425,68890,38,14,68350,68895,49,12,68345,68955,1,68955,4,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602631717245892,0
0,1771560270912999893,6376,504212,X,B,1,68490,68845,43,39,68450,68885,1,14,68350,68890,38,12,68345,68895,49,1,68340,68955,1,68425,9,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602587115699671,0
0,1771560270913103158,6381,504212,M,B,1,68490,68845,43,39,68450,68885,1,14,68350,68890,38,1,68340,68895,49,1,68325,68955,1,68310,11,68345,12,-1,-1,-1,-1,0,0,46,5,0,0,17715602709130005301,0
0,1771560270913236919,6391,504212,M,S,1,68490,68845,43,39,68450,68885,1,14,68350,68890,38,1,68340,68895,30,1,68325,68930,15,68930,15,68895,19,-1,-1,-1,-1,0,0,46,5,0,0,17715602709131660982,0
0,1771560270913445663,6398,504212,M,B,1,68495,68845,43,39,68450,68885,1,14,68350,68890,38,1,68340,68895,30,1,68325,68930,15,68495,1,68490,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602709133912921,0
0,1771560270913514764,6404,504212,N,B,1,68495,68845,43,39,68450,68885,1,1,68375,68890,38,14,68350,68895,30,1,68340,68930,15,68375,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709134546431,0
0,1771560270913552224,6407,504212,N,B,1,68495,68845,43,39,68450,68885,1,11,68425,68890,38,1,68375,68895,30,14,68350,68930,15,68425,11,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709134930581,0
0,1771560270913729764,6408,504212,M,B,1,68500,68845,43,39,68450,68885,1,11,68425,68890,38,1,68375,68895,30,14,68350,68930,15,68500,1,68495,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602709136673161,0
0,1771560270913938691,6412,504212,M,B,1,68500,68845,43,39,68450,68885,1,11,68425,68890,38,1,68375,68895,30,16,68370,68930,15,68370,16,68335,16,-1,-1,-1,-1,0,0,46,5,0,0,17715602709138852071,0
0,1771560270913991356,6413,504212,M,B,1,68530,68845,43,39,68450,68885,1,11,68425,68890,38,1,68375,68895,30,16,68370,68930,15,68530,1,68500,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602709139357811,0
0,1771560270914151098,6417,504212,M,B,1,68530,68845,43,39,68450,68885,1,11,68425,68890,38,21,68375,68895,30,16,68370,68930,15,68375,20,68350,14,-1,-1,-1,-1,0,0,46,5,0,0,17715602709140813511,0
0,1771560270914237998,6420,504212,X,B,1,68530,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,16,68370,68930,15,68375,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709134546431,0
0,1771560270914288741,6424,504212,M,B,1,68490,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,16,68370,68930,15,68490,1,68530,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602709142315991,0
0,1771560270914302819,6425,504212,X,B,1,68490,68845,43,39,68450,68885,1,20,68375,68890,38,16,68370,68895,30,1,68340,68930,15,68425,11,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709134930581,0
0,1771560270914411604,6427,504212,M,S,1,68490,68845,43,39,68450,68885,1,20,68375,68890,38,16,68370,68895,30,1,68340,68905,27,68905,27,68930,15,-1,-1,-1,-1,0,0,46,5,0,0,17715602709143315162,0
0,1771560272706112336,6432,504212,M,B,1,68510,68845,43,39,68450,68885,1,20,68375,68890,38,16,68370,68895,30,1,68340,68905,27,68510,1,68490,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602727060465981,0
0,1771560272706141883,6433,504212,N,B,1,68510,68845,43,39,68450,68885,1,20,68375,68890,38,19,68370,68895,30,1,68340,68905,27,68370,3,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602727060683771,0
0,1771560272706201452,6437,504212,N,B,1,68510,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,19,68370,68905,27,68425,11,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602727061242491,0
0,1771560272706218742,6439,504212,N,B,1,68510,68845,43,39,68450,68885,1,11,68425,68890,38,1,68380,68895,30,20,68375,68905,27,68380,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602727061460601,0
0,1771560272706353474,6443,504212,M,B,1,68515,68845,43,39,68450,68885,1,11,68425,68890,38,1,68380,68895,30,20,68375,68905,27,68515,1,68510,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602727063072621,0
0,1771560272706419290,6445,504212,M,S,1,68515,68845,43,39,68450,68885,1,11,68425,68890,38,1,68380,68895,30,20,68375,68930,17,68930,17,68905,27,-1,-1,-1,-1,0,0,46,5,0,0,17715602727063567052,0
0,1771560272706560569,6450,504212,X,B,1,68515,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,19,68370,68930,17,68380,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602727061460601,0
0,1771560272706596517,6455,504212,M,S,1,68515,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,19,68370,68900,22,68900,22,68930,17,-1,-1,-1,-1,0,0,46,5,0,0,17715602727065388722,0
0,1771560272706632587,6456,504212,M,B,1,68545,68845,43,39,68450,68885,1,11,68425,68890,38,20,68375,68895,30,19,68370,68900,22,68545,1,68515,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602727065717841,0
0,1771560272960822613,6464,504212,M,B,1,68545,68845,43,10,68480,68885,1,39,68450,68890,38,20,68375,68895,30,19,68370,68900,22,68480,10,68425,11,-1,-1,-1,-1,0,0,46,5,0,0,17715602729607422901,0
0,1771560272960836765,6466,504212,M,B,1,68545,68845,43,10,68480,68885,1,39,68450,68890,38,2,68405,68895,30,20,68375,68900,22,68405,2,68370,3,-1,-1,-1,-1,0,0,46,5,0,0,17715602729607593981,0
0,1771560272960856153,6469,504212,M,B,1,68545,68845,43,10,68480,68885,1,39,68450,68890,38,2,68405,68895,30,13,68400,68900,22,68400,13,68375,20,-1,-1,-1,-1,0,0,46,5,0,0,17715602729607899491,0
0,1771560272961074080,6475,504212,N,B,1,68545,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68895,30,2,68405,68900,22,68485,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602729610270111,0
0,1771560273709862496,6476,504212,M,B,1,68560,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68895,30,2,68405,68900,22,68560,1,68545,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602737097879001,0
0,1771560273710199427,6480,504212,M,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68895,30,2,68405,68900,22,68565,1,68560,1,-1,-1,-1,-1,0,0,46,5,0,0,17715602737101251521,0
0,1771560273710300209,6482,504212,X,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68895,30,13,68400,68900,22,68405,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602729607593981,0
0,1771560274711438340,6498,504212,M,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68895,30,6,68415,68900,22,68415,6,68370,16,-1,-1,-1,-1,0,0,46,5,0,0,17715602747113664581,0
0,1771560274711476027,6501,504212,N,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,40,68450,68895,30,6,68415,68900,22,68450,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602747114031711,0
0,1771560274711555532,6503,504212,M,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,40,68450,68895,30,6,68415,68925,7,68925,7,68900,22,-1,-1,-1,-1,0,0,46,5,0,0,17715602747114972822,0
0,1771560274711714772,6510,504212,X,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,40,68450,68895,15,6,68415,68925,7,68895,15,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708461656552,0
0,1771560274711737271,6511,504212,X,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,40,68450,68925,7,6,68415,68955,1,68895,15,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602709125252602,0
0,1771560274711794645,6513,504212,X,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68925,7,6,68415,68955,1,68450,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602747114031711,0
0,1771560275705858905,6518,504212,N,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68925,7,2,68420,68955,1,68420,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602757057946301,0
0,1771560276650416763,6530,504212,X,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68925,7,14,68400,68955,1,68420,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602757057946301,0
0,1771560276650429938,6532,504212,N,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68920,21,14,68400,68925,7,68920,21,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602766503765022,0
0,1771560276650439025,6533,504212,N,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68920,42,14,68400,68925,7,68920,21,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602766503837482,0
0,1771560306997070971,6545,504212,X,S,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68920,21,14,68400,68925,7,68920,21,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602766503837482,0
0,1771560306997097929,6546,504212,X,B,1,68565,68845,43,1,68485,68885,1,10,68480,68890,38,39,68450,68920,21,13,68400,68925,7,68400,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602747116152071,0
0,1771560306997103051,6547,504212,X,B,1,68565,68845,43,1,68485,68885,1,39,68450,68890,38,13,68400,68920,21,13,68375,68925,7,68480,10,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602729607422901,0
0,1771560306997125669,6549,504212,X,S,1,68565,68845,43,1,68485,68885,1,39,68450,68890,38,13,68400,68925,7,13,68375,68955,1,68920,21,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602766503765022,0
0,1771560307313772128,6554,504212,M,B,1,68570,68845,43,1,68485,68885,1,39,68450,68890,38,13,68400,68925,7,13,68375,68955,1,68570,1,68565,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603073136998121,0
0,1771560307314626103,6562,504212,M,S,1,68570,68845,43,1,68485,68885,1,39,68450,68925,40,13,68400,68955,1,13,68375,68965,63,68925,33,68890,38,-1,-1,-1,-1,0,0,46,5,0,0,17715603073141205092,0
0,1771560307314770428,6564,504212,N,S,1,68570,68845,43,1,68485,68885,1,39,68450,68920,1,13,68400,68925,40,13,68375,68955,1,68920,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603073147047812,0
0,1771560307706190895,6566,504212,M,B,1,68580,68845,43,1,68485,68885,1,39,68450,68920,1,13,68400,68925,40,13,68375,68955,1,68580,1,68570,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603077061191461,0
0,1771560307706195234,6567,504212,N,B,1,68580,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68925,40,13,68400,68955,1,68410,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603077061314371,0
0,1771560307706530132,6576,504212,M,B,1,68580,68845,43,1,68485,68885,1,39,68450,68920,1,10,68425,68925,40,1,68410,68955,1,68425,10,68400,13,-1,-1,-1,-1,0,0,46,5,0,0,17715603077064570591,0
0,1771560307706560412,6578,504212,M,B,1,68580,68845,43,1,68485,68885,1,39,68450,68920,1,10,68425,68925,40,8,68410,68955,1,68410,7,68375,13,-1,-1,-1,-1,0,0,46,5,0,0,17715603077064970531,0
0,1771560307706594336,6581,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,10,68425,68925,40,8,68410,68955,1,68585,1,68580,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603077065345621,0
0,1771560307706736666,6584,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,10,68425,68925,40,1,68410,68955,1,68375,13,68410,7,-1,-1,-1,-1,0,0,46,5,0,0,17715603077066879691,0
0,1771560307706792049,6586,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68925,40,18,68390,68955,1,68390,18,68425,10,-1,-1,-1,-1,0,0,46,5,0,0,17715603077067288031,0
0,1771560307706908741,6588,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,6,68415,68925,40,1,68410,68955,1,68415,6,68375,13,-1,-1,-1,-1,0,0,46,5,0,0,17715603077068506921,0
0,1771560309706417079,6592,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68925,40,18,68390,68955,1,68375,13,68415,6,-1,-1,-1,-1,0,0,46,5,0,0,17715603097063114781,0
0,1771560309706502181,6593,504212,M,B,1,68585,68845,43,1,68485,68885,1,39,68450,68920,1,12,68420,68925,40,1,68410,68955,1,68420,12,68390,18,-1,-1,-1,-1,0,0,46,5,0,0,17715603097064160611,0
0,1771560309706531854,6594,504212,M,B,1,68590,68845,43,1,68485,68885,1,39,68450,68920,1,12,68420,68925,40,1,68410,68955,1,68590,1,68585,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603097064490711,0
0,1771560309706656713,6600,504212,M,B,1,68590,68845,43,1,68485,68885,1,39,68450,68920,1,21,68420,68925,40,1,68410,68955,1,68420,9,68375,13,-1,-1,-1,-1,0,0,46,5,0,0,17715603097065419471,0
0,1771560309706860087,6604,504212,M,B,1,68600,68845,43,1,68485,68885,1,39,68450,68920,1,21,68420,68925,40,1,68410,68955,1,68600,1,68590,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603097067614941,0
0,1771560309994055975,6614,504212,X,B,1,68600,68845,43,1,68485,68885,1,39,68450,68920,1,12,68420,68925,40,1,68410,68955,1,68420,9,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603097065419471,0
0,1771560309994059590,6615,504212,X,B,1,68600,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68925,40,1,68340,68955,1,68420,12,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603097064160611,0
0,1771560309994079242,6617,504212,X,S,1,68600,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68925,33,1,68340,68955,1,68925,7,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602747114972822,0
0,1771560309994110966,6620,504212,X,S,1,68600,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68955,1,1,68340,68965,63,68925,33,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603073141205092,0
0,1771560309994210922,6624,504212,M,B,1,68605,68845,43,1,68485,68885,1,39,68450,68920,1,1,68410,68955,1,1,68340,68965,63,68605,1,68600,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603099941501831,0
0,1771560309994214760,6625,504212,X,S,1,68605,68845,17,1,68485,68885,1,39,68450,68920,1,1,68410,68955,1,1,68340,68965,63,68845,26,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715597957105445182,0
0,1771560309994234487,6626,504212,N,B,1,68605,68845,17,1,68485,68885,1,39,68450,68920,1,16,68435,68955,1,1,68410,68965,63,68435,16,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603099941736421,0
0,1771560309994251829,6629,504212,X,S,1,68605,68845,17,1,68485,68920,1,39,68450,68955,1,16,68435,68965,63,1,68410,68980,39,68885,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602708463484812,0
0,1771560309994280890,6631,504212,X,S,1,68605,68845,17,1,68485,68920,1,39,68450,68955,1,16,68435,68965,47,1,68410,68980,39,68965,16,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715602616666300212,0
0,1771560309994316728,6632,504212,M,B,1,68605,68845,17,1,68485,68920,1,39,68450,68955,1,16,68435,68965,47,4,68430,68980,39,68430,4,68410,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603099942539381,0
0,1771560309994394419,6637,504212,N,S,1,68605,68845,17,1,68485,68920,1,39,68450,68955,1,16,68435,68960,1,4,68430,68965,47,68960,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603099943422372,0
0,1771560309994447501,6641,504212,X,S,1,68605,68920,1,1,68485,68955,1,39,68450,68960,1,16,68435,68965,47,4,68430,68980,39,68845,17,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715597560945799792,0
0,1771560309994637388,6649,504212,N,B,1,68605,68920,1,1,68485,68955,1,39,68450,68960,1,16,68435,68965,47,10,68430,68980,39,68430,6,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603099945769211,0
0,1771560310683394391,6654,504212,M,B,1,68615,68920,1,1,68485,68955,1,39,68450,68960,1,16,68435,68965,47,10,68430,68980,39,68615,1,68605,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603106832983151,0
0,1771560310683424585,6655,504212,M,B,1,68615,68920,1,1,68485,68955,1,40,68450,68960,1,16,68435,68965,47,6,68430,68980,39,68450,1,68430,4,-1,-1,-1,-1,0,0,46,5,0,0,17715603106833167921,0
0,1771560310683677513,6660,504212,M,B,1,68620,68920,1,1,68485,68955,1,40,68450,68960,1,16,68435,68965,47,6,68430,68980,39,68620,1,68615,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603106835922221,0
0,1771560310685070158,6664,504212,X,B,1,68620,68920,1,1,68485,68955,1,39,68450,68960,1,16,68435,68965,47,6,68430,68980,39,68450,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603106833167921,0
0,1771560310685153175,6666,504212,M,B,1,68590,68920,1,1,68485,68955,1,39,68450,68960,1,16,68435,68965,47,6,68430,68980,39,68590,1,68620,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603106850570151,0
0,1771560310685272669,6672,504212,N,B,1,68590,68920,1,13,68585,68955,1,1,68485,68960,1,39,68450,68965,47,16,68435,68980,39,68585,13,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603106851842261,0
0,1771560310685290031,6673,504212,M,B,1,68590,68920,1,13,68585,68955,1,1,68485,68960,1,25,68460,68965,47,39,68450,68980,39,68460,25,68435,16,-1,-1,-1,-1,0,0,46,5,0,0,17715603106851966531,0
0,1771560310685345465,6675,504212,M,B,1,68590,68920,1,13,68585,68955,1,1,68485,68960,1,25,68460,68965,47,7,68455,68980,39,68455,7,68430,6,-1,-1,-1,-1,0,0,46,5,0,0,17715603106852623751,0
0,1771560310685461528,6678,504212,M,B,1,68620,68920,1,13,68585,68955,1,1,68485,68960,1,25,68460,68965,47,7,68455,68980,39,68620,1,68590,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603106853540701,0
0,1771560310685574550,6681,504212,X,B,1,68620,68920,1,1,68485,68955,1,25,68460,68960,1,7,68455,68965,47,39,68450,68980,39,68585,13,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603106851842261,0
0,1771560310685609000,6683,504212,N,B,1,68620,68920,1,1,68485,68955,1,2,68475,68960,1,25,68460,68965,47,7,68455,68980,39,68475,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603106854670181,0
0,1771560310685809692,6690,504212,M,B,1,68590,68920,1,1,68485,68955,1,2,68475,68960,1,25,68460,68965,47,7,68455,68980,39,68590,1,68620,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603106857190051,0
0,1771560310685923813,6691,504212,X,B,1,68590,68920,1,1,68485,68955,1,25,68460,68960,1,7,68455,68965,47,39,68450,68980,39,68475,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603106854670181,0
0,1771560317381656096,6700,504212,M,B,1,68640,68920,1,1,68485,68955,1,25,68460,68960,1,7,68455,68965,47,39,68450,68980,39,68640,1,68590,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603173815957831,0
0,1771560317381695177,6703,504212,N,B,1,68640,68920,1,1,68485,68955,1,2,68480,68960,1,25,68460,68965,47,7,68455,68980,39,68480,2,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603173816314761,0
0,1771560317381886568,6712,504212,M,B,1,68640,68920,1,21,68490,68955,1,1,68485,68960,1,2,68480,68965,47,7,68455,68980,39,68490,21,68460,25,-1,-1,-1,-1,0,0,46,5,0,0,17715603173818345671,0
0,1771560317381896014,6713,504212,N,B,1,68640,68920,1,14,68585,68955,1,21,68490,68960,1,1,68485,68965,47,2,68480,68980,39,68585,14,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603173818460371,0
0,1771560323008338805,6716,504212,N,B,1,68640,68920,1,14,68585,68955,1,1,68495,68960,1,21,68490,68965,47,1,68485,68980,39,68495,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603230079105101,0
0,1771560323707919564,6728,504212,M,B,1,68640,68920,1,14,68585,68955,1,1,68505,68960,1,1,68495,68965,47,21,68490,68980,39,68505,1,68480,2,-1,-1,-1,-1,0,0,46,5,0,0,17715603237078564571,0
0,1771560339816410237,6730,504212,N,S,1,68640,68920,1,14,68585,68955,1,1,68505,68960,1,1,68495,68965,47,21,68490,68975,1,68975,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603398163328942,0
0,1771560339816467109,6732,504212,M,B,1,68665,68920,1,14,68585,68955,1,1,68505,68960,1,1,68495,68965,47,21,68490,68975,1,68665,1,68640,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603398163928131,0
0,1771560339816962448,6739,504212,M,S,1,68665,68920,1,14,68585,68955,1,1,68505,68960,1,1,68495,68965,47,21,68490,68970,14,68970,14,68995,35,-1,-1,-1,-1,0,0,46,5,0,0,17715603398168894732,0
0,1771560341150375373,6742,504212,M,B,1,68640,68920,1,14,68585,68955,1,1,68505,68960,1,1,68495,68965,47,21,68490,68970,14,68640,1,68665,1,-1,-1,-1,-1,0,0,46,5,0,0,17715603411502905671,0
0,1771560341150420674,6748,504212,X,B,1,68640,68920,1,14,68585,68955,1,1,68495,68960,1,21,68490,68965,47,1,68485,68970,14,68505,1,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603237078564571,0
0,1771560341150485238,6754,504212,M,S,1,68640,68920,1,14,68585,68955,1,1,68495,68960,1,21,68490,68965,57,1,68485,68970,14,68965,10,69000,16,-1,-1,-1,-1,0,0,46,5,0,0,17715603411504186832,0
0,1771560341150516007,6755,504212,M,S,1,68640,68920,1,14,68585,68955,1,1,68495,68960,1,21,68490,68965,67,1,68485,68970,14,68965,10,69000,16,-1,-1,-1,-1,0,0,46,5,0,0,17715603411504383362,0
0,1771560341150519812,6756,504212,X,B,1,68640,68920,1,1,68495,68955,1,21,68490,68960,1,1,68485,68965,67,7,68455,68970,14,68585,14,0,0,-1,-1,-1,-1,0,0,46,5,0,0,17715603173818460371,0
